asset_id,asset_type,builtin_mat,extended_mat
00b267b43669422cbb4ec3a4e9b1c16e,objaverse,glass,plastic
00b2c8c60d2f45a893ee73fd1f107e27,objaverse,glass,glass
00b315b829d7484d95419ef3e21a0e56,objaverse,wood,plastic
00b483f284a542899b94e99831f1ad1c,objaverse,very dry ground,very dry ground
00b4b534acd543aeb60e2c132c5ec01e,objaverse,wet ground,food
00b4e6ed9bb0452dac98e4087145ed2b,objaverse,wood,plastic
00b59b81954f44a3932c229577e5e12f,objaverse,wood,plastic
00b5ceea7b1a45b4bc09b34b8c4b51dd,objaverse,glass,glass
00b6c419cfe04b37a4acd213c10b7fa6,objaverse,metal,metal
00b6c692e48b4831983868458c996117,objaverse,wood,wood
00b6f70f3f9e43eca3d5c08f67d4b1ff,objaverse,metal,plastic
00b73a562c6b469683136a07f1feab16,objaverse,metal,plastic
00b80a4db92b4bfa9faf220861baacda,objaverse,metal,plastic
00b81c41b3a94bd29e3da718b2faac72,objaverse,wood,plastic
00b82d1dbd854d519a82a9060ba428f3,objaverse,metal,ceramic
00b8814b622d4535bd09874128aacf0b,objaverse,metal,metal
00b8be166dfc491b89a8dc5503e87d34,objaverse,wood,fabric
00ba267d9dd4480ab7b8220949947977,objaverse,brick,ceramic
00ba4d812e0a4d668066a211d35ceb7c,objaverse,metal,metal
00babd549f8942d3b1728ca067ef7763,objaverse,metal,plastic
00bafb51a08946ffbc35d49fd1946f17,objaverse,wood,plastic
00bb01fb715a444aac4acd5d1a60be79,objaverse,glass,glass
00bbb5abe2554628ba41b57c1938231d,objaverse,plasterboard,ceramic
00bc2c1613a144e5907128afcb0f88a7,objaverse,metal,metal
00bc3502c72a43dd998da940fa1fa31b,objaverse,wood,plastic
00bcd8254fe74010967cb852dbd0096b,objaverse,glass,ceramic
00bcf3e0f02447cfb5b750931ea64089,objaverse,wood,ceramic
00bd027acade4b0fa7b9725eb2c56b7b,objaverse,wood,plastic
00bdf83344db408abea079f0df04523f,objaverse,marble,ceramic
00beb4f7241e496e8a2ebb47fdb4f93c,objaverse,glass,glass
00bec801bdeb4e158abf00abc48f715f,objaverse,glass,glass
00bf33d8a0bb494daf8aca9f73a5d363,objaverse,wood,plastic
00bf4e83c5744f7185bdb486900e9826,objaverse,wood,paper
00bf89a9fc09496698fa63617403426a,objaverse,metal,metal
00bfa4e5862d4d4b89f9bcf06d2a19e4,objaverse,wood,wood
00bfc69de31544078eb027a130c5069d,objaverse,plasterboard,plasterboard
00bfff58be4f4c689a01a5fd40fff9a1,objaverse,brick,plastic
00c025733b034e8997ed124793e11947,objaverse,wood,wood
00c13ff6dcfe45b8b41e5cc3ead59e61,objaverse,chipboard,plastic
00c153f834da410f8f936ecbbfe28230,objaverse,wood,plastic
00c1a05f69a449949f1be8580e753a88,objaverse,wood,wood
00c1ea5e24ad4eb08cf33f2819950a41,objaverse,wood,plastic
00c205c6e3ed4cbe943b111e2aa38fbf,objaverse,wood,paper
00c225e8699c4c0c9688b2158e714edc,objaverse,wood,fabric
00c250b412994b62a16023fe04283b44,objaverse,marble,ceramic
00c259ac67654add8452b4a5bfe79b61,objaverse,wood,plastic
00c2cd5dd3c147deab6a0b3b3cddb5a0,objaverse,wood,wood
00c350e9f5f24fcd8bcc378da2963d4c,objaverse,wood,fabric
00c3914755b649eb877c7dad3b488f63,objaverse,wood,wood
00c3f6de0c5b494bbf2885ff99ee6b96,objaverse,plasterboard,ceramic
00c45ef9904e4a5c8c73bf2937f22cf1,objaverse,wood,plastic
00c67fb24d3b4e38a4cff00d5b09397a,objaverse,wood,plastic
00c747ee48644e93b105befebcd49dc8,objaverse,metal,leather
00c7ce6a0d6f4cbca8b304123a46f975,objaverse,very dry ground,ceramic
00c86cb620a743cc81d9cb87ad4d8696,objaverse,wood,paper
00c86d330b034a0695bc008078d45e7c,objaverse,wood,food
00c90e17d82646c79b54a9648a099d9f,objaverse,metal,metal
00c982c6f5394055b94526ae752e38b3,objaverse,wood,plastic
00c9be1f74fb48dd8c0b353f626b3299,objaverse,wood,chipboard
00ca5d26ccae4509b416583bd65cf425,objaverse,wet ground,food
00ca97b1723544e69efad47e23eef833,objaverse,metal,metal
00cb86bb23aa4626838a69981dd13ad7,objaverse,wood,fabric
00cb87c684bb4c9e9b16293d28d1a3f1,objaverse,metal,metal
00cb95739afa429a8426e2b415e19829,objaverse,metal,metal
00cbc22b04594117a0ee47fbfd4632ca,objaverse,wood,metal
00cc1d22bb1249d49435b5e14ab22fa0,objaverse,metal,metal
00cc25f467444b6aa28d7cdb0a7f8039,objaverse,metal,plastic
00ccdb9599fa472bbd3546aeebf60333,objaverse,very dry ground,paper
00cde3e3faf1498899cd7aa6d0a7ef8b,objaverse,very dry ground,food
00ce4eefc9b0441f8a86be845e6ac51a,objaverse,wood,fabric
00ce4f7578fc4ad18e379e16cd3e019d,objaverse,wood,plastic
00cf2086804c4c87b10481bcbd74e390,objaverse,wood,wood
00d03dc7204342b09099637b7cd8b52a,objaverse,wood,leather
00d08a7a54e7473fa0363ca8b6b6f555,objaverse,wood,plastic
00d0a3cb3ffd4601b849d28da82e9c7e,objaverse,glass,plastic
00d1be4411f848efaeb72b936d4d1692,objaverse,metal,plastic
00d2abd071d643a6af91e06f850060a6,objaverse,wood,plastic
00d4d2e85c57476a80623c1b0057ea5e,objaverse,wood,wood
00d53e6c5d7a46f8a6185f9a851338c4,objaverse,wood,ceramic
00d5d20a43034385a1a9f6fe0d372838,objaverse,wood,plastic
00d69fddbd68406d9a3853d24ac4e66c,objaverse,metal,metal
00d6ceb59ece4dd2a0f7ec5cfcb7b1fa,objaverse,wet ground,fabric
00d7592a0d6a412aa986103711bace1b,objaverse,wood,wood
00d7f88db9794a7fb0bd9e79c283a187,objaverse,wood,plastic
00d943882e9d4a54a1bcadfc16358fa5,objaverse,glass,ceramic
00d9af1156df4440acd5d98912f9a6e2,objaverse,wet ground,food
00daf5abf6d44db9a310b8264ad0e834,objaverse,wood,fabric
00db57d6cb5540089860f0de1d2c643d,objaverse,metal,ceramic
00dcf26984ff4479b1ce3d4e670ccaa4,objaverse,wood,plastic
00dcf288644e4d82a590c95554f74399,objaverse,wood,plastic
00deea3d8a5f4d7caff9e0ea35837c89,objaverse,metal,metal
00def3f340fe4347afa6bbb82abaa726,objaverse,glass,rubber
00df812ee7f8404bba9c766a00f5eba1,objaverse,very dry ground,very dry ground
00df89e5842849f19426fdfabe9d18b1,objaverse,chipboard,paper
00e002b30ded477babe4cb323285b531,objaverse,wood,plastic
00e03bed1d084277a17d4a653cc3fef9,objaverse,wood,wood
00e056c9a4b946fda3820ba7f7bc1621,objaverse,metal,plastic
00e0d74702bb4799b2240ffac69ea931,objaverse,wood,fabric
00e182bf6c8a41db972e2de7d8f6d2f9,objaverse,wood,metal
00e1ae58b3da4b239a2cd1c9cc1bcb3d,objaverse,metal,plastic
00e1cc08375f4c158b47daed27392cad,objaverse,metal,plastic
00e241c23fe14c39b5e1708f87fd4431,objaverse,wood,wood
00e26518ebda434eb82e9fae3528a8ef,objaverse,wood,plastic
00e265e684a7429b8e6b6e19c7100c70,objaverse,wood,food
00e294a5f97545fd8d9cb1bff64c8f75,objaverse,metal,metal
00e2a405dcff4701a8f57d2e67e306b8,objaverse,wood,food
00e351157baf409eb64b590dab865118,objaverse,wood,fabric
00e395f46277450897814283937f9633,objaverse,wood,wood
00e4a92210b04f4a9707cc89ddac0e63,objaverse,wood,wood
00e4c434b16345eeaa6f51dce77f27f7,objaverse,plasterboard,plastic
00e51623d7bc40b28432ac017da02c50,objaverse,marble,ceramic
00e531709dcc440c84c40a8957d67124,objaverse,plasterboard,ceramic
00e5333aecd740189b89fe3161ddc76d,objaverse,wood,plastic
00e583f99c50420081a012f63fd6b549,objaverse,wood,wood
00e6214e9b734bd8933beae5de4dcace,objaverse,chipboard,plastic
00e697e590ec40be916811a164673fd3,objaverse,metal,metal
00e71ab6398d477b9734a73f345379ac,objaverse,wood,chipboard
00e73660eeae4bb49d5442b06f51d881,objaverse,metal,plastic
00e746cb805e4c8fa68fd4e0ec4debe2,objaverse,marble,marble
00e85499c6c04fa8b26a0f51ae36005a,objaverse,glass,glass
00e8558577e34451be61a4180e2e3eb1,objaverse,metal,metal
00e86b6e7891447cbc7b4c727e77ba65,objaverse,wood,fabric
00e942de349844198f4246985640ae0c,objaverse,glass,ceramic
00e9bbdb92044c979e4fffb57b479392,objaverse,wood,wood
00ea334998544f69be72bb5320af1ff2,objaverse,metal,metal
00eaf6efd0f64a13a66d08cf81d12909,objaverse,wood,plastic
00ec3d6cb60d4cdc9f4ce1952cf3c1ea,objaverse,wood,plasterboard
00ec803bf371490a939887545ee4b225,objaverse,wood,metal
00ed1b8588cd4083846c9305d25ea4ec,objaverse,metal,plastic
00edc19f33cc4a8386eadb95ab931d97,objaverse,metal,plastic
00eff3c1a0714e088c652b6f70ede0ec,objaverse,metal,metal
00f038b26b2b4455b9febcc8b2b89383,objaverse,wood,wood
00f1602976714270b3fbcca93b54c08d,objaverse,very dry ground,ceramic
00f1e43c733a4fefbfefc091c4e6dda7,objaverse,metal,metal
00f1faf7e9d6440cb32f1f5d00aeeea6,objaverse,metal,metal
00f228e568dd4938b9da4fc3036360fe,objaverse,wood,plastic
00f2938264ff4d8f9cf5429dbb270f95,objaverse,wood,plastic
00f2a7b4a14a4fb99893d4588a2df0bc,objaverse,wood,plastic
00f2b57dd0e844edbeb116034fa471ec,objaverse,plasterboard,paper
00f30985c5ff41348ddcd03677017c10,objaverse,wood,plastic
00f325189b7f4895ac919107c718fae7,objaverse,wood,wood
00f34b03e30441c68fae90542f0f0e10,objaverse,wood,plastic
00f415fd08ec4de7ac6bab4f7f5a1b00,objaverse,wood,wood
00f4837ebdab4fd684464e3a34d040c9,objaverse,metal,metal
00f4b288fb424ba1b0e54d92a55bcb07,objaverse,wood,wood
00f5c2a117cf4adebc6428b7fa972ceb,objaverse,wood,plastic
00f5f9340b9e47f2bfaa917cbec2749b,objaverse,wood,plastic
00f665c4abc04d48bdcb430131bc5b73,objaverse,metal,metal
00f6c41165624415b20445a1fcc38247,objaverse,metal,metal
00f720f473024db3bda496a534ed9568,objaverse,wood,ceramic
00f890cee3f643bdbc91903b08736994,objaverse,wood,plastic
00f891f9d6024429910040b75e43af4b,objaverse,wood,plastic
00f980c0932a42af9340b2b8ce2b7915,objaverse,very dry ground,rubber
00fa05ae10834647a8bf00c5a5a899a1,objaverse,metal,fabric
00fa12d17fe04dc39e9275164f5339c1,objaverse,wood,wood
00fa1623636640d7a21e5a465de4e496,objaverse,wood,plastic
00fa696df6794befad807ab3d4cde7f4,objaverse,wood,wood
00fad2f4af6a4134bc2d9f1a13fb291b,objaverse,wood,ceramic
00fb689a42ba416fbef353aeb8ce33e5,objaverse,wood,wood
00fbceec7d514493974298c6e73fd36d,objaverse,marble,ceramic
00fd950c25a646268936bd9b438a57d4,objaverse,wood,wood
00fd99e778c244c3bd3b65f99dad7cb2,objaverse,wood,rubber
00fdb1103621450fb8ff3247ef6c5ba1,objaverse,very dry ground,ceramic
00fdc1969f634045bb9dbbcb80743939,objaverse,metal,metal
00feb57ff6234154a155da0c1d69331c,objaverse,wood,wood
00ff6f491b1c4a74a5f90deb51c9a686,objaverse,wood,wood
00ffa6ed6c0b4466bd950cb8e0e8b4d4,objaverse,brick,brick
0100598f46bd410dbf4fa739332cf5ab,objaverse,wood,plastic
01010bc131eb4727b65fef204888526b,objaverse,wood,fabric
010125b8685b4ef6af6b8f816778cad5,objaverse,wet ground,plastic
0102d9b0929242f6af72009ef465ff68,objaverse,metal,rubber
01037077399d4f88b0e1c4d117f078a0,objaverse,wood,plastic
0103818fe0914e6a88c770844d76dd28,objaverse,wood,wood
0103c70139634cc5a91dc7a4ca4c7b02,objaverse,metal,metal
0103e6a694b543e29b83ce59f341b59e,objaverse,wood,plastic
0104634b47d04b78a52f11630000a8df,objaverse,metal,plastic
01049dbd8ad244a89cdff8ad2374f58a,objaverse,very dry ground,food
0105002382024c2a8c12ee2a9b778187,objaverse,wood,leather
01051e37244c4b988d52e444d2523b5b,objaverse,wood,wood
010553947ba9470083f8969ceb2aa37e,objaverse,very dry ground,plastic
0105600d011e485698e9855c7dbdba81,objaverse,wood,plastic
010561c24ec441d9b371f74d09bf7731,objaverse,wood,leather
0105d7fa4d7d4b509c1d9e5d632f9cf9,objaverse,metal,metal
010636d2a8ba428e8abaf259f8c0bb99,objaverse,metal,metal
0106b061e14245bdbc4ca5475e6e4ca1,objaverse,wood,plastic
0107debca64844ecb7e080a668b10627,objaverse,wood,wood
0108bb3e3b8041198faa469ec0ee1047,objaverse,metal,metal
0108d1e0555e492c849e7478f5fa98f6,objaverse,metal,plastic
0108eab62eeb477589b071f2bb5c4dee,objaverse,brick,ceramic
0109157270ca49c2af05c3b98565d9f7,objaverse,wood,wood
0109403d8b9f432a8e01676a21709c90,objaverse,very dry ground,ceramic
01098ad7973647a9b558f41d2ebc5193,objaverse,wood,wood
010aa6d4a38f4cecb5712b66cb2a9ee4,objaverse,metal,plastic
010b7fe1632a42d591625b72d1701518,objaverse,metal,metal
010b9ece8a3a49e3b73be0b3cd02c720,objaverse,glass,glass
010bdc386cfb4ab3bcc2d2742f60ff54,objaverse,wood,wood
010c90c94790464fad516708de3c49f7,objaverse,wood,plastic
010cafa1272e476f9356dcc9d22bfd42,objaverse,wood,plastic
010cc1b6b7734cc2b321a687bb4526a6,objaverse,brick,ceramic
010cd6567ee14f1383cd6eabb3525d21,objaverse,wood,plastic
010d482c0212458ba97538a869dc46ad,objaverse,wood,plastic
010d58ebf14947ada3180f608f0498a4,objaverse,metal,plastic
010d8222345840119a590c99c41a0316,objaverse,wood,plastic
010d8a100dd647f1b57e1d445d0ff678,objaverse,glass,glass
010dcbb2808d41cd859b084b23853e50,objaverse,glass,ceramic
010df1a1ef19416d8ae4edeb10ed139e,objaverse,wood,plastic
010dfcbb7ffb47cb84b475edea5b457b,objaverse,wood,plastic
010e1d9c97474861a2366bc2cbf094e8,objaverse,metal,metal
010e59ac3bc14cfcac5056b42978c9e6,objaverse,metal,plastic
010e873d47f940d7957d83f2f8d67b79,objaverse,very dry ground,leather
010eb89354694ba6a2227bf19e9b7230,objaverse,wood,plastic
010ecb5d53624ba3900695347c2c90fa,objaverse,wood,wood
010ee21e0e7d45078dee2055e93b10e4,objaverse,very dry ground,ceramic
010f11cdec944378aa30750ccd796178,objaverse,metal,metal
0111d4edd3d64950b537a2e4d6025be4,objaverse,wood,plastic
0111fc643ed541dba6815912f97ce135,objaverse,wood,wood
01127394e70b4c90b74345fe355ff64c,objaverse,wood,rubber
01134b70cbac4ec38f9f2416ffde4395,objaverse,wood,wood
01134cd05fa14004ab604e56ca8cb916,objaverse,glass,glass
011361141e8d4ff49a7f45b6d00c8114,objaverse,wood,wood
011395ac536840cda4e6aa8dbd913db4,objaverse,metal,metal
011399b546614840827206a87c13b877,objaverse,metal,metal
01139e448b5e49ed9a7916489d98b225,objaverse,metal,metal
0113aa5f4d5b423eb2248f9c48af75b9,objaverse,marble,ceramic
01146261d288473f84208b818579e3c5,objaverse,glass,ceramic
01147ad1efea498fbfed52bcaa94fbad,objaverse,wood,wood
01152424904a43a8b0cbbfd251e87dee,objaverse,wood,plastic
0115c2e322f642f3b506287465fa93de,objaverse,metal,metal
01164fb6f0be4e12a051417fcdde9f28,objaverse,metal,metal
0116a1fe2345438cb7d11628d3141a97,objaverse,chipboard,plastic
0117575d9b2d476c8b89f0131e309022,objaverse,glass,plastic
01176c26434844c49a928baecb3c93db,objaverse,marble,marble
0118592420884f5192b7a7d888df189b,objaverse,wood,plastic
0118c33a32604fffae81b45aa8582dec,objaverse,marble,ceramic
011bf47221c24382b6717b0ee2df8816,objaverse,metal,metal
011c0c51992e42b99abe94ded7b37ba3,objaverse,wood,fabric
011c33c121284bc88bb765a85511dae1,objaverse,wood,fabric
011c4269eecc4ecf968999afd5b33417,objaverse,wood,plastic
011cff10cc204588a7e8cded773b3559,objaverse,wood,plastic
011d23582e664fd38d1869af690e4cb9,objaverse,metal,plastic
011dae6c81ba4f0ea2903a487c9feefe,objaverse,very dry ground,ceramic
011e6d02b13240ac94334d7f4cc5cd96,objaverse,wood,wood
011e8dd9d04e4257b4c094b9cf279280,objaverse,wood,wood
011ebf82993745b89f48405820145c35,objaverse,metal,plastic
011f2cd821e94596863378daa134cf0e,objaverse,glass,glass
011f3b05301243caa8a306e2d6c26c30,objaverse,wood,leather
012018c6dd3d4ffa88987aa0d3d35c5d,objaverse,metal,metal
0120bd0c3be84ce7900a4d350a39b66c,objaverse,marble,marble
0121bb935b0641bf9733b41be191e5b5,objaverse,plasterboard,fabric
0121d7a8b1184dbd8d85b911ec2a0b24,objaverse,very dry ground,ceramic
01221e085faf4b58bfc8d2caa07e213e,objaverse,metal,metal
012527a2f8484434a0651e819b693b14,objaverse,wood,wood
0125386deac5465c99141b778c249a8b,objaverse,metal,metal
01258fd7af9e4b7ea396d3af554cac53,objaverse,wood,wood
0125905a9d8e44f7832d09c5b58e0bfc,objaverse,metal,metal
0126864d338542aeb149aea91af07acb,objaverse,wood,wood
0126d6fff96845d98b585ed291fc0f92,objaverse,very dry ground,very dry ground
012898daf2ea4a1eb4716c582031e7c6,objaverse,metal,metal
0129186535b440858287c9c7f39f3a51,objaverse,wood,plastic
012989686a534d73bd7989501e713630,objaverse,wood,plastic
0129bbff6dfc4c278a8d70301360d4a8,objaverse,metal,metal
0129f430225f4eda87b47b8bc248b573,objaverse,metal,metal
012a565d39a644ea89685ae6cd4e5d8c,objaverse,wood,wood
012a84c98d704890b2a7e80d5c4c91e3,objaverse,wood,plastic
012b591f2ee648e0be44ebe088ae11d7,objaverse,wood,plastic
012ba8e2462b45f588cef91f0cd80613,objaverse,glass,fabric
012c9344518345a9abbdba622e393d0a,objaverse,wood,plastic
012ccd7622404536b057faae3a6429f5,objaverse,marble,plastic
012d565d5d224875a7ac28a77756a258,objaverse,wood,plastic
012d625661ad4c76b706f410b9be0640,objaverse,metal,plastic
012d7267e5f645a981454967c3315caf,objaverse,wood,plastic
012d748661d742e9a00d6b881fa11954,objaverse,wood,fabric
012da30a165546f6824cfdde7c68ef6f,objaverse,very dry ground,very dry ground
012e0a897e154d669fcc15046a7f308c,objaverse,marble,marble
012e4809a41445ca9de17286f677fabb,objaverse,chipboard,plastic
012e73913a3c47dfa43981c41f760fc1,objaverse,wood,paper
012ea1d7d2024a05aef6aa68493e62bf,objaverse,wood,plastic
012f7c44a99349979844b982e34b3996,objaverse,wood,plastic
012fa3dc3548452a8fae3fe3c8b5d53e,objaverse,wood,wood
0130040627f24ddfaa20d67a94b64990,objaverse,wood,wood
01301fff92354360804a1318225689a7,objaverse,wood,plastic
013022eb8d6d4d57bf6ebd6c32e0fe0d,objaverse,wood,wood
013042f1a6d44cd3a6984941bec3e878,objaverse,metal,metal
01313772402548758a0cea74b86d2b67,objaverse,brick,paper
013169d87db64e85b10d67afb2f3ec5f,objaverse,wood,plastic
01316ec16ea842c9a552dbe48fbd0568,objaverse,wood,ceramic
013176cfbc8145a0b10c3191ac265e8b,objaverse,glass,plastic
0131c91ce3184f639bdd56bcb82803c3,objaverse,wood,wood
013280112b774857bbc96483cca2a48d,objaverse,wood,wood
0132b92f0b0241fc88c470375cb0de93,objaverse,metal,metal
013321252cdc4f4a95eba896fb4fedce,objaverse,wood,wood
0133ce925da64a3c9eae2ef5256e6aad,objaverse,wood,plastic
0133e824d5154a8fa575d9d3027ded6d,objaverse,wood,wood
0134626374bf44e39e00aa0d7532a049,objaverse,wood,wood
0134b71129524e32a199ca0963c7441a,objaverse,wood,plastic
0135d63c4b1c499d9f7bfe103e1cd2d0,objaverse,wood,plastic
013625c2028d4102b2c1f94c79b9bee3,objaverse,wood,wood
01368fce08dc42f999441742882e8fca,objaverse,wood,chipboard
0138e4b2676c44828cec10c1bb480aff,objaverse,plasterboard,ceramic
013951a6736848bfb35762470410635d,objaverse,wood,wood
01395fa3a8e54abc8c32a016b2d8c5f5,objaverse,glass,ceramic
013a1841f12742328a90e37c94fd46b9,objaverse,metal,plastic
013a5152dd424910a9e0e324f4c74e7b,objaverse,wood,plastic
013afbec446245f68798d96a275b070f,objaverse,glass,plastic
013b0fff25ab49c08ba1195ca7d7df46,objaverse,metal,metal
013bab705a6341c687af37f7261fd312,objaverse,wood,fabric
013cff55dc04427aa1a6f9adcf6d4819,objaverse,wood,fabric
013d9dea72c94ce98a345413c0aa17f4,objaverse,plasterboard,plasterboard
013e9a393d5c407bb3f84b2f028ab0ad,objaverse,metal,metal
013ed5e78a4a453f98d632a9601763c3,objaverse,wood,plastic
013f3949421f439ab13686a673dc5cd6,objaverse,metal,metal
014012ec8eb3434d87adaaecb6fc9592,objaverse,wood,wood
014060e72a98414499ef9680b6f88f9b,objaverse,metal,plastic
01409f73ad5e4f70a0bd2ebe22cc7736,objaverse,metal,plastic
0140aaa9f5064c2ab3ab5a1193984f13,objaverse,metal,metal
0140bfc7fe9944ef85e2df422114cbb5,objaverse,metal,metal
0141eed743f34a04a0c038339cb393de,objaverse,wood,plastic
0142301eaacd4876823b65c33f54bcd0,objaverse,glass,ceramic
0142770aa6cc4e9f9e3e8136e7cc42ea,objaverse,metal,metal
014367c45115409192228cc7eba1c68d,objaverse,wood,plastic
0143e8771329468aa3a37746bbe7d62a,objaverse,wood,metal
014441479271448fab98df5e454d4d95,objaverse,chipboard,paper
01453cf16bda4b55b22557a3fa81bfd4,objaverse,wood,plastic
0145a6371f82420bae7f9b0c3fe4526e,objaverse,wood,ceramic
0145b29365d94680b12716168179fc8f,objaverse,very dry ground,very dry ground
01461a8863e94de7804aef691f30aa29,objaverse,wood,plastic
01464ae1d5b24850bd63b8c24223118a,objaverse,metal,metal
0146946f9a0946468d32ea943447ff47,objaverse,metal,metal
0146c75a488f44b5bb406702b6c1ecc2,objaverse,metal,metal
01474f78a328473b8d99ded65effb2cc,objaverse,wood,wood
01474f89442c4cd0bc9b34a99dd49298,objaverse,wet ground,ceramic
01475ab3c3b44f0da7e88f4e7a678bad,objaverse,wood,wood
0147682cdb1940a38ac50059bcbf4d0a,objaverse,wood,wood
0148109dd7b541eb98945409f8e05999,objaverse,metal,metal
01489b6a26a0456fa646832c32d0976e,objaverse,plasterboard,wood
0148ab6415724cc799fd0f9ec4ab56cd,objaverse,wood,plastic
0148e4be70934f47931055925051e0da,objaverse,wood,plastic
0149261afb9040a18d99c348e2e13d62,objaverse,glass,ceramic
01492843efdc440c9ed889151a5c2cd5,objaverse,wood,ceramic
01495b3c20a241f9ab07bd1938eda367,objaverse,metal,metal
014a10fd129844228a18b568b069661d,objaverse,wood,plastic
014ada4d443c4b2581209a84a1a82961,objaverse,glass,ceramic
014b03e72d3446f0b3f11539be74a9ab,objaverse,metal,metal
014b621103b044a485ccf196fe6dafce,objaverse,metal,metal
014b94a193814321b46b374b648da212,objaverse,very dry ground,ceramic
014c05402e3545faa9522183149928c4,objaverse,wood,metal
014c59c844a64b8bb2214707540bf368,objaverse,chipboard,plastic
014e13eb478442e3b99708907d676819,objaverse,metal,metal
014e926cd0944429be350ca97f9022bb,objaverse,marble,ceramic
014e944c88074a66b8fb33146e772f21,objaverse,wood,plastic
014e9cc64c414162893ab309f6adc944,objaverse,wet ground,very dry ground
014fc3df3936446197e117d32bf5a669,objaverse,metal,metal
01502a4d1454466fad16660be187e480,objaverse,metal,metal
0150d365448347dd9afcafe27fd7c2a1,objaverse,glass,glass
0150d8d3f7074ff4a15acfeff81adf3a,objaverse,metal,metal
01511f6aa95c42869f1a755d6217ea09,objaverse,metal,metal
0152126b0dfc44cd8266fa4f9be06c9a,objaverse,metal,metal
01529e7c8d7842c498f28a9d5927a0d6,objaverse,metal,ceramic
0152ca330ae74089b5bac4f5d4be4f43,objaverse,brick,ceramic
015340d386c0480bb2f37e0f05b7fa8e,objaverse,wood,plastic
015406b34db64859a6d17fb8c825bf52,objaverse,wood,ceramic
0155b64dca2245b59714c3d0df0ad8a0,objaverse,wood,ceramic
0155b81b90fd4585b388f5c0e34bbdfb,objaverse,marble,marble
0155c93c06b5435399d34375240e6260,objaverse,wood,wood
0155d77767024adbbe2c5c9b9bfd2c81,objaverse,brick,ceramic
01569150890a49b49ce9ee0c121a087d,objaverse,metal,metal
015697b619b641cb9e579bffb81744e8,objaverse,metal,plastic
0156a497e94e4fc0a01476785a562161,objaverse,glass,plastic
0156e1ed9c7240c495ac74040b84ef74,objaverse,wood,wood
0157109d91744f0cbe19f04d55df7791,objaverse,metal,metal
0157220940cd4a9ea8925129c5299923,objaverse,metal,metal
015781f74da24eef9657c8ad6d5bd8a1,objaverse,wood,plastic
0158d29879c9415ba6a936b618f1818d,objaverse,glass,plastic
015916f86fb0468a92c1423d2203cf99,objaverse,metal,metal
